chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\JFreeChart.java, ), 2, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractPieItemLabelGenerator.java, AbstractPieItemLabelGenerator, 169, 79, 0.46745562130177515, 2, 0.23372781065088757
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractXYItemLabelGenerator.java, AbstractXYItemLabelGenerator, 273, 136, 0.4981684981684982, 2, 0.2490842490842491
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CategoryItemLabelGenerator.java, CategoryItemLabelGenerator, 39, 35, 0.8974358974358975, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CategorySeriesLabelGenerator.java, CategorySeriesLabelGenerator, 18, 16, 0.8888888888888888, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CategoryToolTipGenerator.java, CategoryToolTipGenerator, 23, 21, 0.9130434782608695, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\CrosshairLabelGenerator.java, CrosshairLabelGenerator, 14, 12, 0.8571428571428571, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java, ItemLabelAnchor, 55, 54, 0.9818181818181818, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelPosition.java, ItemLabelPosition, 129, 64, 0.49612403100775193, 1, 0.49612403100775193
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\PieSectionLabelGenerator.java, PieSectionLabelGenerator<K, 43, 39, 0.9069767441860465, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\PieToolTipGenerator.java, PieToolTipGenerator, 16, 14, 0.875, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\XYItemLabelGenerator.java, XYItemLabelGenerator, 16, 14, 0.875, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\XYSeriesLabelGenerator.java, XYSeriesLabelGenerator, 19, 17, 0.8947368421052632, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\XYToolTipGenerator.java, XYToolTipGenerator, 15, 13, 0.8666666666666667, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\labels\XYZToolTipGenerator.java, XYZToolTipGenerator, 15, 13, 0.8666666666666667, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\LegendItem.java, LegendItem, 992, 592, 0.5967741935483871, 1, 0.5967741935483871
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\LegendItemCollection.java, LegendItemCollection, 98, 53, 0.5408163265306123, 1, 0.5408163265306123
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\LegendItemSource.java, LegendItemSource, 12, 10, 0.8333333333333334, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\LegendRenderingOrder.java, LegendRenderingOrder, 8, 7, 0.875, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\MouseWheelHandler.java, MouseWheelHandler, 93, 43, 0.46236559139784944, 2, 0.23118279569892472
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\needle\LineNeedle.java, LineNeedle, 66, 34, 0.5151515151515151, 1, 0.5151515151515151
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\needle\LongNeedle.java, LongNeedle, 117, 39, 0.3333333333333333, 1, 0.3333333333333333
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\needle\MeterNeedle.java, MeterNeedle, 319, 169, 0.5297805642633229, 1, 0.5297805642633229
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\needle\PinNeedle.java, PinNeedle, 85, 36, 0.4235294117647059, 2, 0.21176470588235294
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\needle\PlumNeedle.java, PlumNeedle, 76, 34, 0.4473684210526316, 2, 0.2236842105263158
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\needle\ShipNeedle.java, ShipNeedle, 75, 35, 0.4666666666666667, 2, 0.23333333333333334
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\needle\WindNeedle.java, WindNeedle, 67, 30, 0.44776119402985076, 2, 0.22388059701492538
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\PaintMap.java, PaintMap<K, 159, 81, 0.5094339622641509, 1, 0.5094339622641509
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\panel\AbstractOverlay.java, AbstractOverlay, 60, 35, 0.5833333333333334, 1, 0.5833333333333334
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\panel\AbstractOverlay.java, ), 3, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\panel\Overlay.java, Overlay, 42, 38, 0.9047619047619048, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\AbstractPieLabelDistributor.java, AbstractPieLabelDistributor, 56, 38, 0.6785714285714286, 1, 0.6785714285714286
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CategoryMarker.java, CategoryMarker, 118, 68, 0.576271186440678, 1, 0.576271186440678
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CenterTextMode.java, CenterTextMode, 12, 11, 0.9166666666666666, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CompassPlot.java, CompassPlot, 696, 312, 0.4482758620689655, 2, 0.22413793103448276
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Crosshair.java, Crosshair, 619, 353, 0.5702746365105008, 1, 0.5702746365105008
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\CrosshairState.java, CrosshairState, 307, 206, 0.6710097719869706, 1, 0.6710097719869706
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\DatasetRenderingOrder.java, DatasetRenderingOrder, 16, 13, 0.8125, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\DialShape.java, DialShape, 11, 10, 0.9090909090909091, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\AbstractDialLayer.java, AbstractDialLayer, 151, 88, 0.5827814569536424, 1, 0.5827814569536424
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\AbstractDialLayer.java, ), 3, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialFrame.java, DialFrame, 21, 19, 0.9047619047619048, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialLayer.java, DialLayer, 63, 55, 0.873015873015873, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeEvent.java, DialLayerChangeEvent, 26, 18, 0.6923076923076923, 1, 0.6923076923076923
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeListener.java, DialLayerChangeListener, 15, 13, 0.8666666666666667, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialPlot.java, DialPlot, 692, 341, 0.49277456647398843, 1, 0.49277456647398843
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialPointer.java, Pin, 159, 82, 0.5157232704402516, 1, 0.5157232704402516
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialPointer.java, Pointer, 233, 114, 0.4892703862660944, 1, 0.4892703862660944
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialScale.java, DialScale, 28, 25, 0.8928571428571429, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\DrawingSupplier.java, DrawingSupplier, 50, 43, 0.86, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\IntervalMarker.java, IntervalMarker, 157, 90, 0.5732484076433121, 1, 0.5732484076433121
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Marker.java, Marker, 549, 326, 0.5938069216757741, 1, 0.5938069216757741
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Marker.java, ), 2, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\MeterInterval.java, MeterInterval, 148, 80, 0.5405405405405406, 1, 0.5405405405405406
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\MeterPlot.java, MeterPlot, 1058, 489, 0.4621928166351607, 1, 0.4621928166351607
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\MultiplePiePlot.java, MultiplePiePlot, 528, 218, 0.4128787878787879, 2, 0.20643939393939395
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Pannable.java, Pannable, 43, 35, 0.813953488372093, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PieLabelDistributor.java, PieLabelDistributor, 163, 62, 0.3803680981595092, 3, 0.12678936605316973
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PieLabelLinkStyle.java, PieLabelLinkStyle, 13, 12, 0.9230769230769231, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PieLabelRecord.java, PieLabelRecord, 214, 112, 0.5233644859813084, 1, 0.5233644859813084
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PiePlot.java, PiePlot, 2935, 1482, 0.5049403747870528, 1, 0.5049403747870528
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PiePlot.java, )., 0, 0, NaN, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PiePlotState.java, PiePlotState, 200, 134, 0.67, 1, 0.67
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Plot.java, ), 2, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PlotOrientation.java, PlotOrientation, 32, 25, 0.78125, 1, 0.78125
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PlotRenderingInfo.java, PlotRenderingInfo, 214, 116, 0.5420560747663551, 1, 0.5420560747663551
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PlotState.java, PlotState, 20, 13, 0.65, 1, 0.65
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PolarAxisLocation.java, PolarAxisLocation, 22, 21, 0.9545454545454546, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\RingPlot.java, RingPlot, 590, 295, 0.5, 1, 0.5
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\SeriesRenderingOrder.java, SeriesRenderingOrder, 15, 12, 0.8, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\SpiderWebPlot.java, SpiderWebPlot, 1346, 667, 0.49554234769687966, 1, 0.49554234769687966
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\ValueAxisPlot.java, ValueAxisPlot, 13, 11, 0.8461538461538461, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\ValueMarker.java, ValueMarker, 97, 60, 0.6185567010309279, 1, 0.6185567010309279
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\XYCrosshairState.java, XYCrosshairState, 10, 7, 0.7, 1, 0.7
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Zoomable.java, Zoomable, 117, 101, 0.8632478632478633, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\PolarChartPanel.java, PolarChartPanel, 187, 83, 0.44385026737967914, 2, 0.22192513368983957
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\AbstractRenderer.java, AbstractRenderer, 2791, 1662, 0.5954854890720171, 1, 0.5954854890720171
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\AbstractRenderer.java, ), 2, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\AreaRendererEndType.java, AreaRendererEndType, 16, 12, 0.75, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\BarPainter.java, BarPainter, 42, 36, 0.8571428571428571, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryItemRenderer.java, CategoryItemRenderer, 1400, 1230, 0.8785714285714286, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryItemRendererState.java, CategoryItemRendererState, 160, 104, 0.65, 1, 0.65
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryStepRenderer.java, State, 19, 13, 0.6842105263157895, 1, 0.6842105263157895
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GanttRenderer.java, handle, 3, 1, 0.3333333333333333, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GradientBarPainter.java, GradientBarPainter, 295, 96, 0.3254237288135593, 2, 0.16271186440677965
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\IntervalBarRenderer.java, IntervalBarRenderer, 169, 67, 0.39644970414201186, 1, 0.39644970414201186
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LayeredBarRenderer.java, LayeredBarRenderer, 342, 106, 0.30994152046783624, 1, 0.30994152046783624
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java, MinMaxCategoryRenderer, 429, 199, 0.46386946386946387, 1, 0.46386946386946387
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\StandardBarPainter.java, StandardBarPainter, 158, 63, 0.3987341772151899, 1, 0.3987341772151899
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\WaterfallBarRenderer.java, WaterfallBarRenderer, 367, 139, 0.3787465940054496, 2, 0.1893732970027248
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\LookupPaintScale.java, PaintItem, 88, 44, 0.5, 2, 0.25
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\NotOutlierException.java, NotOutlierException, 13, 9, 0.6923076923076923, 1, 0.6923076923076923
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\Outlier.java, Outlier, 149, 83, 0.5570469798657718, 1, 0.5570469798657718
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierList.java, OutlierList, 115, 73, 0.6347826086956522, 1, 0.6347826086956522
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java, OutlierListCollection, 116, 73, 0.6293103448275862, 1, 0.6293103448275862
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\PaintScale.java, PaintScale, 36, 32, 0.8888888888888888, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\PolarItemRenderer.java, PolarItemRenderer, 147, 126, 0.8571428571428571, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\RendererState.java, RendererState, 67, 42, 0.6268656716417911, 1, 0.6268656716417911
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\RendererUtils.java, RendererUtils, 213, 65, 0.3051643192488263, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\WaferMapRenderer.java, WaferMapRenderer, 292, 116, 0.3972602739726027, 2, 0.19863013698630136
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\CyclicXYItemRenderer.java, OverwriteDataSet, 171, 103, 0.6023391812865497, 1, 0.6023391812865497
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java, DeviationRenderer, 291, 143, 0.49140893470790376, 1, 0.49140893470790376
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java, State, 24, 16, 0.6666666666666666, 1, 0.6666666666666666
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\GradientXYBarPainter.java, GradientXYBarPainter, 294, 95, 0.3231292517006803, 2, 0.16156462585034015
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\SamplingXYLineRenderer.java, State, 61, 45, 0.7377049180327869, 1, 0.7377049180327869
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer.java, StackedXYAreaRendererState, 80, 51, 0.6375, 1, 0.6375
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StackedXYBarRenderer.java, StackedXYBarRenderer, 333, 123, 0.36936936936936937, 1, 0.36936936936936937
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StackedXYBarRenderer.java, .isAssignableFrom(dataset.getClass())), 3, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StackedXYBarRenderer.java, .isAssignableFrom(dataset.getClass())), 5, 0, 0.0, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StandardXYBarPainter.java, StandardXYBarPainter, 158, 63, 0.3987341772151899, 1, 0.3987341772151899
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java, State, 57, 40, 0.7017543859649122, 1, 0.7017543859649122
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java, XYAreaRendererState, 18, 12, 0.6666666666666666, 1, 0.6666666666666666
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBarPainter.java, XYBarPainter, 42, 36, 0.8571428571428571, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBarRenderer.java, XYBarRendererState, 30, 20, 0.6666666666666666, 1, 0.6666666666666666
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYErrorRenderer.java, XYErrorRenderer, 366, 182, 0.4972677595628415, 2, 0.24863387978142076
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYItemRenderer.java, XYItemRenderer, 1276, 1120, 0.877742946708464, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYItemRendererState.java, XYItemRendererState, 128, 98, 0.765625, 1, 0.765625
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java, State, 59, 39, 0.6610169491525424, 1, 0.6610169491525424
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java, XYSplineRenderer, 408, 182, 0.44607843137254904, 1, 0.44607843137254904
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java, FillType, 14, 13, 0.9285714285714286, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java, XYSplineState, 19, 13, 0.6842105263157895, 1, 0.6842105263157895
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\resources\JFreeChartResources.java, JFreeChartResources, 21, 11, 0.5238095238095238, 1, 0.5238095238095238
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\StrokeMap.java, StrokeMap<K, 153, 78, 0.5098039215686274, 1, 0.5098039215686274
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\AttributedStringUtils.java, AttributedStringUtils, 55, 18, 0.32727272727272727, 4, 0.08181818181818182
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\G2TextMeasurer.java, G2TextMeasurer, 31, 19, 0.6129032258064516, 1, 0.6129032258064516
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextBlock.java, TextBlock, 239, 110, 0.4602510460251046, 1, 0.4602510460251046
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextBlockAnchor.java, TextBlockAnchor, 22, 21, 0.9545454545454546, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java, TextBox, 333, 156, 0.46846846846846846, 1, 0.46846846846846846
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextFragment.java, TextFragment, 231, 121, 0.5238095238095238, 1, 0.5238095238095238
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextLine.java, TextLine, 197, 89, 0.4517766497461929, 1, 0.4517766497461929
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextMeasurer.java, TextMeasurer, 15, 13, 0.8666666666666667, 0, 0.0
C:\Users\Vincent\Documents\IFT3913\TP1\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextUtils.java, TextUtils, 689, 286, 0.41509433962264153, 1, 0.41509433962264153
